5,-81,-56,-6.8,13,3,20,4,0,0,889649.746,1,1.51802922e+09,1300,19300,13499,26385408,51.489956,7.410767
5,-81,-56,-6.8,13,3,20,4,0,0,871672.391,1,1.51802922e+09,1300,19300,13499,26385408,51.489956,7.410767
7,-82,-55,-7.4,13.4,3,20,4,0,0,0,1,1.51802925e+09,1300,19300,13499,26385408,51.489956,7.410767
-3,-81,-56,-6.9,12.6,3,20,4,0,0,1034456.72,1,1.51802925e+09,1300,19300,13499,26385408,51.489956,7.410767
6,-82,-59,-7,11.6,3,20,5,0,0,782765.385,1,1.51802929e+09,1300,19300,13499,26385408,51.489956,7.410767
1,-81,-57,-7,13.2,3,20,4,0,0,868067.37,1,1.51802932e+09,1300,19300,13499,26385408,51.489956,7.410767
1,-81,-57,-7,13.2,3,20,4,0,0,848224.623,1,1.51802932e+09,1300,19300,13499,26385408,51.489956,7.410767
13,-82,-54,-6.8,13.6,3,20,1,0,0,80409.8231,1,1.51802935e+09,1300,19300,13499,26385408,51.489956,7.410767
16,-81,-57,-6.6,14.4,3,20,5,0,0,413899.782,1,1.51802935e+09,1300,19300,13499,26385408,51.489956,7.410767
17,-82,-58,-6.6,13.4,3,20,4,0,0,333810.794,1,1.51802935e+09,1300,19300,13499,26385408,51.489956,7.410767
7,-81,-56,-6.7,14,3,20,5,0,0,442198.638,1,1.51802938e+09,1300,19300,13499,26385408,51.489956,7.410767
20,-81,-57,-6.5,14,3,20,3,0,0,567282.546,1,1.51802938e+09,1300,19300,13499,26385408,51.489956,7.410767
