"pcc_rsrp","rsrq","sinr","velocity_h","upload_size","txpower"
-85.0,-7.0,14.8,0.0,5.0,19.0
-86.0,-6.7,14.6,0.0,5.0,21.0
-88.0,-11.0,3.4,5.4,5.0,13.0
-88.0,-11.0,3.4,5.4,5.0,13.0
-87.0,-10.3,12.4,0.0,5.0,21.0
-87.0,-10.3,12.4,0.0,5.0,21.0
-90.0,-9.0,8.8,14.4,5.0,17.0
-97.0,-10.1,17.6,14.4,5.0,13.0
-92.0,-9.0,18.4,14.6,5.0,21.0
-101.0,-9.3,11.2,14.6,5.0,21.0
-106.0,-7.4,12.6,19.3,5.0,19.0
-105.0,-7.7,7.8,19.2,5.0,22.0
-105.0,-7.6,10.0,19.3,5.0,22.0
-104.0,-7.5,14.0,19.6,5.0,22.0
-103.0,-7.3,13.8,19.6,5.0,22.0
-100.0,-7.4,13.8,20.0,5.0,21.0
-74.0,-6.8,20.8,16.8,5.0,18.0
-74.0,-6.8,20.8,16.8,5.0,18.0
-98.0,-7.9,4.0,18.2,5.0,19.0
-100.0,-8.4,6.6,18.6,5.0,21.0
-99.0,-9.9,11.0,19.2,5.0,22.0
-97.0,-9.1,8.8,19.6,5.0,21.0
-88.0,-7.5,15.8,4.8,5.0,9.0
-94.0,-7.6,8.2,5.3,5.0,21.0
-90.0,-6.8,10.6,18.3,5.0,7.0
-85.0,-5.8,21.6,17.7,5.0,19.0
-85.0,-5.8,21.6,17.7,5.0,19.0
-102.0,-10.5,4.4,19.2,5.0,20.0
-103.0,-10.9,2.8,19.2,5.0,22.0
-102.0,-11.9,1.8,19.2,5.0,22.0
-98.0,-7.7,6.4,19.4,5.0,21.0
-110.0,-11.9,0.2,16.4,5.0,19.0
-111.0,-12.0,-1.2,16.4,5.0,22.0
-112.0,-12.7,-5.4,16.3,5.0,22.0
-112.0,-13.8,0.4,16.3,5.0,5.0
-113.0,-13.4,-2.8,16.0,5.0,21.0
-113.0,-14.2,-2.4,15.7,5.0,21.0
-111.0,-11.2,0.6,15.6,5.0,22.0
-109.0,-12.3,1.0,15.3,5.0,22.0
-109.0,-11.1,0.4,15.0,5.0,22.0
-109.0,-12.4,1.0,14.7,5.0,22.0
-109.0,-11.4,1.0,14.2,5.0,22.0
-110.0,-12.4,-1.2,13.7,5.0,22.0
-108.0,-12.1,0.6,13.3,5.0,22.0
-102.0,-8.1,10.6,14.0,5.0,21.0
-97.0,-8.5,11.8,13.9,5.0,21.0
-97.0,-8.5,11.8,13.9,5.0,21.0
-97.0,-6.9,14.2,14.4,5.0,21.0
-93.0,-6.4,18.8,14.5,5.0,21.0
-93.0,-6.4,18.8,14.5,5.0,21.0
-97.0,-7.8,14.4,14.7,5.0,21.0
-92.0,-7.1,18.0,15.0,5.0,21.0
-78.0,-6.3,25.8,17.7,5.0,13.0
-78.0,-6.3,25.8,17.7,5.0,13.0
-89.0,-6.2,13.6,19.4,5.0,10.0
-89.0,-5.9,11.6,19.4,5.0,21.0
-72.0,-6.0,21.2,18.7,5.0,8.0
-72.0,-6.0,21.2,18.7,5.0,8.0
-68.0,-8.5,26.8,10.6,5.0,6.0
-75.0,-9.3,13.4,10.6,5.0,8.0
-69.0,-7.5,18.0,10.7,5.0,4.0
-90.0,-15.1,3.4,25.2,5.0,-9.0
-85.0,-6.8,11.0,25.6,5.0,12.0
-85.0,-6.8,11.0,26.0,5.0,21.0
-83.0,-7.3,22.8,31.9,5.0,21.0
-83.0,-7.3,22.8,31.9,5.0,21.0
-85.0,-13.6,9.0,28.2,5.0,-4.0
-78.0,-6.6,11.6,28.2,5.0,-3.0
-71.0,-6.7,13.8,28.2,5.0,6.0
-89.0,-6.5,11.0,33.1,5.0,21.0
-87.0,-6.4,15.6,33.1,5.0,21.0
-87.0,-6.4,15.6,33.1,5.0,21.0
-66.0,-8.3,20.0,30.0,5.0,3.0
-66.0,-8.3,20.0,30.0,5.0,3.0
-69.0,-6.3,25.4,29.4,5.0,5.0
-75.0,-6.1,20.2,34.5,5.0,17.0
-75.0,-6.1,20.2,34.5,5.0,17.0
-79.0,-7.0,15.6,14.6,5.0,4.0
-79.0,-6.4,14.6,14.6,5.0,13.0
-87.0,-7.6,13.6,0.0,5.0,19.0
-87.0,-7.6,13.6,0.0,5.0,19.0
-85.0,-7.7,8.0,0.0,5.0,2.0
-85.0,-8.1,9.2,0.0,5.0,14.0
-85.0,-8.1,9.2,0.0,5.0,14.0
-86.0,-7.0,14.8,11.0,5.0,8.0
-87.0,-7.2,8.0,10.6,5.0,21.0
-87.0,-7.2,8.0,10.6,5.0,21.0
-96.0,-7.5,9.8,16.5,5.0,20.0
-90.0,-7.2,16.4,16.6,5.0,14.0
-88.0,-7.6,13.2,16.7,5.0,21.0
-86.0,-7.2,14.2,27.4,5.0,21.0
-86.0,-7.2,14.2,27.4,5.0,21.0
-73.0,-5.7,17.6,32.4,5.0,8.0
-77.0,-6.2,14.8,32.8,5.0,9.0
-66.0,-6.3,16.6,34.2,5.0,-3.0
-66.0,-6.3,16.6,34.2,5.0,-3.0
-98.0,-8.1,8.2,19.8,5.0,21.0
-100.0,-7.5,10.6,19.8,5.0,21.0
-94.0,-6.6,9.0,16.3,5.0,21.0
-92.0,-7.0,10.4,16.3,5.0,21.0
-83.0,-11.7,5.2,20.3,5.0,11.0
-73.0,-6.7,13.4,21.1,5.0,8.0
-68.0,-6.6,18.0,33.4,5.0,7.0
-68.0,-6.6,18.0,33.4,5.0,7.0
-81.0,-7.1,13.8,34.1,5.0,22.0
-84.0,-7.4,3.8,33.9,5.0,21.0
-92.0,-10.4,5.0,33.5,5.0,9.0
-96.0,-13.3,-2.4,32.4,5.0,21.0
-94.0,-10.8,-2.2,32.1,5.0,22.0
-94.0,-10.8,-2.2,32.1,5.0,22.0
-76.0,-6.7,14.4,30.7,5.0,13.0
-79.0,-8.1,16.2,30.4,5.0,21.0
-82.0,-12.7,2.0,26.2,5.0,-6.0
-73.0,-7.1,16.0,26.3,5.0,10.0
-73.0,-7.1,16.0,26.3,5.0,10.0
-79.0,-6.3,11.6,27.9,5.0,13.0
-79.0,-6.3,11.6,27.9,5.0,13.0
-66.0,-5.7,26.2,15.7,5.0,-12.0
-63.0,-6.1,21.8,16.3,5.0,1.0
-87.0,-6.4,13.4,33.3,5.0,11.0
-91.0,-7.8,12.4,33.2,5.0,21.0
-108.0,-9.7,0.2,34.1,5.0,22.0
-102.0,-10.7,4.2,34.2,5.0,22.0
-100.0,-8.7,4.0,34.2,5.0,21.0
-99.0,-8.3,9.0,33.9,5.0,21.0
-77.0,-6.9,12.2,31.2,5.0,14.0
-77.0,-7.2,6.6,32.1,5.0,8.0
-101.0,-7.9,7.6,27.4,5.0,19.0
-101.0,-8.4,7.8,27.2,5.0,21.0
-100.0,-7.5,5.8,26.6,5.0,21.0
-100.0,-8.6,7.2,26.5,5.0,22.0
-100.0,-8.6,7.2,26.5,5.0,22.0
-89.0,-8.4,7.2,29.5,5.0,21.0
-89.0,-8.1,7.8,29.6,5.0,21.0
-91.0,-9.3,5.6,29.7,5.0,21.0
-70.0,-7.0,17.2,29.0,5.0,-3.0
-67.0,-6.5,17.0,28.8,5.0,6.0
-67.0,-6.5,17.0,28.8,5.0,6.0
-68.0,-5.7,25.6,27.5,5.0,-17.0
-68.0,-5.7,25.6,27.5,5.0,-17.0
-87.0,-6.3,15.4,23.2,5.0,21.0
-83.0,-6.2,14.6,23.1,5.0,21.0
-96.0,-9.0,9.4,9.7,5.0,21.0
-103.0,-9.9,2.6,9.3,5.0,22.0
-102.0,-10.9,0.6,9.3,5.0,22.0
-102.0,-10.9,0.6,9.3,5.0,22.0
-87.0,-7.7,13.8,14.1,5.0,21.0
-78.0,-8.1,17.2,12.8,5.0,5.0
-78.0,-8.1,17.2,12.8,5.0,5.0
-84.0,-7.6,15.4,0.0,5.0,15.0
-84.0,-7.6,15.4,0.0,5.0,15.0
-100.0,-7.6,9.4,14.1,5.0,19.0
-89.0,-7.3,9.6,14.8,5.0,14.0
-97.0,-8.0,6.8,15.0,5.0,21.0
-96.0,-8.0,6.0,13.6,5.0,21.0
-83.0,-7.3,11.8,8.8,5.0,15.0
-83.0,-7.3,11.8,8.8,5.0,15.0
-78.0,-6.1,14.0,14.5,5.0,3.0
-78.0,-6.3,9.8,14.5,5.0,15.0
-104.0,-12.4,0.0,35.2,5.0,21.0
-102.0,-14.0,2.4,35.3,5.0,22.0
-103.0,-14.0,1.2,35.4,5.0,22.0
-104.0,-14.4,0.2,35.3,5.0,22.0
-108.0,-14.2,0.0,35.4,5.0,22.0
-103.0,-7.4,4.0,34.0,5.0,21.0
-104.0,-9.1,0.2,34.1,5.0,22.0
-108.0,-9.4,0.8,34.2,5.0,22.0
-105.0,-9.4,2.2,34.2,5.0,22.0
-105.0,-9.4,2.2,34.2,5.0,22.0
-88.0,-9.5,9.6,28.0,5.0,3.0
-92.0,-7.9,13.0,21.6,5.0,10.0
-87.0,-7.2,12.6,21.6,5.0,18.0
-93.0,-7.8,10.8,12.8,5.0,16.0
-94.0,-7.2,2.8,12.7,5.0,21.0
-98.0,-9.3,6.0,12.8,5.0,15.0
-82.0,-7.4,15.6,18.4,5.0,4.0
-84.0,-8.9,9.2,18.2,5.0,21.0
-84.0,-8.9,9.2,18.2,5.0,21.0
-91.0,-7.2,5.6,30.1,5.0,-2.0
-89.0,-7.7,8.6,30.9,5.0,21.0
-89.0,-7.7,8.6,30.9,5.0,21.0
-79.0,-10.0,5.4,33.0,5.0,15.0
-92.0,-9.3,4.8,29.0,5.0,22.0
-94.0,-8.0,10.0,28.8,5.0,21.0
-94.0,-8.9,8.2,29.0,5.0,22.0
-99.0,-10.1,2.8,29.0,5.0,22.0
-98.0,-10.5,3.8,29.3,5.0,22.0
-93.0,-11.3,7.4,29.6,5.0,21.0
-93.0,-11.3,7.4,29.6,5.0,21.0
-84.0,-11.2,7.0,30.3,5.0,21.0
-85.0,-7.9,2.2,25.8,5.0,21.0
-85.0,-7.9,2.2,25.8,5.0,21.0
-80.0,-11.6,12.8,24.5,5.0,6.0
-81.0,-11.1,8.8,24.3,5.0,-7.0
-80.0,-11.3,7.2,24.3,5.0,17.0
-74.0,-10.3,14.4,16.2,5.0,8.0
-75.0,-12.4,7.4,16.6,5.0,9.0
-78.0,-6.4,22.6,17.2,5.0,18.0
-78.0,-6.4,22.6,17.2,5.0,18.0
-99.0,-9.2,8.6,30.4,5.0,18.0
-97.0,-12.9,-5.4,30.6,5.0,21.0
-94.0,-8.6,8.2,31.1,5.0,21.0
-94.0,-8.6,8.2,31.1,5.0,21.0
-84.0,-7.9,10.0,31.1,5.0,5.0
-79.0,-6.6,18.6,30.7,5.0,-2.0
-71.0,-7.3,16.2,30.3,5.0,1.0
-77.0,-6.2,14.4,32.3,5.0,-3.0
-78.0,-7.2,13.6,32.0,5.0,12.0
-78.0,-7.2,13.6,32.0,5.0,12.0
-64.0,-6.0,11.2,28.1,5.0,-25.0
-66.0,-6.1,19.4,28.1,5.0,-7.0
-71.0,-6.0,12.4,27.6,5.0,3.0
-78.0,-6.0,24.0,27.2,5.0,14.0
-78.0,-6.0,24.0,27.2,5.0,14.0
-77.0,-7.2,9.4,25.2,5.0,11.0
-84.0,-6.6,13.0,25.0,5.0,13.0
-84.0,-6.6,13.0,25.0,5.0,13.0
-76.0,-6.3,15.6,23.8,5.0,9.0
-76.0,-6.3,15.6,23.8,5.0,9.0
-81.0,-6.1,20.2,8.0,5.0,18.0
-81.0,-6.1,20.2,8.0,5.0,18.0
-69.0,-6.0,23.8,17.7,5.0,5.0
-78.0,-8.5,19.8,19.0,5.0,16.0
-78.0,-8.5,19.8,19.0,5.0,16.0
-88.0,-5.7,21.0,11.6,5.0,13.0
-90.0,-6.9,20.8,10.1,5.0,21.0
-103.0,-7.5,10.6,16.9,5.0,21.0
-102.0,-7.0,10.8,16.7,5.0,22.0
-103.0,-6.9,10.6,16.1,5.0,21.0
-101.0,-8.2,10.0,14.9,5.0,21.0
-99.0,-7.9,16.0,14.9,5.0,22.0
-99.0,-7.9,16.0,14.9,5.0,22.0
-103.0,-8.0,4.6,17.2,5.0,22.0
-98.0,-8.3,8.0,17.2,5.0,21.0
-105.0,-8.2,11.0,18.0,5.0,21.0
-105.0,-8.2,11.0,18.0,5.0,21.0
-103.0,-9.8,2.0,17.4,5.0,20.0
-99.0,-9.9,11.6,17.4,5.0,21.0
-97.0,-6.5,14.2,16.4,5.0,21.0
-100.0,-8.6,7.2,15.9,5.0,22.0
-102.0,-7.9,12.4,15.4,5.0,22.0
-102.0,-8.9,6.4,14.1,5.0,22.0
-102.0,-9.0,3.0,14.3,5.0,22.0
-101.0,-8.3,2.6,14.4,5.0,21.0
-101.0,-8.3,2.6,14.4,5.0,21.0
-82.0,-6.9,10.8,13.5,5.0,13.0
-82.0,-6.9,10.8,13.5,5.0,13.0
-75.0,-5.7,6.8,10.5,5.0,2.0
-75.0,-5.7,6.8,10.5,5.0,2.0
-81.0,-6.4,18.0,9.3,5.0,-2.0
-72.0,-6.1,15.2,9.3,5.0,-7.0
-79.0,-5.4,18.0,9.3,5.0,12.0
-78.0,-6.2,20.0,9.3,5.0,14.0
-78.0,-6.2,20.0,9.3,5.0,14.0
-110.0,-10.5,4.0,13.3,5.0,22.0
-105.0,-9.6,7.2,13.0,5.0,21.0
-103.0,-7.5,5.8,12.5,5.0,21.0
-108.0,-10.8,0.2,15.1,5.0,19.0
-108.0,-11.5,1.2,15.0,5.0,22.0
-107.0,-12.8,0.8,15.0,5.0,22.0
-109.0,-11.7,2.4,14.8,5.0,22.0
-109.0,-10.8,-1.2,15.1,5.0,22.0
-106.0,-10.1,3.6,15.6,5.0,22.0
-102.0,-9.4,4.2,21.0,5.0,22.0
-93.0,-8.0,16.2,22.4,5.0,21.0
